committee_id,committee_name,role_name,member_id,member_name,aanspreking,fractie_id,fractie_naam,fractie_kleur,fractie_logo_url,is_huidige_vv,self_opendata_url,fotowebpath
1832481,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,4660,Hans Vanhoof,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4660?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068976
1832481,"Commissie voor Algemeen Beleid, Financiën, Begroting, Justitie en Onroerend Erfgoed",plaatsvervangend lid,4433,Wim Verheyden,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4433?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482489
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",voorzitter,4651,Andy Pieters,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4651?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065180
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",eerste ondervoorzitter,4609,Gaby Colebunders,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4609?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065582
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",tweede ondervoorzitter,4410,Kristof Slagmulder,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4410?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2069862
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4601,Michiel Awouters,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4601?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064991
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,3430,Robrecht Bothuyne,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/3430?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478675
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4525,Stijn De Roo,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4525?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2122756
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4711,Hiba Faraji,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4711?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2264401
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4077,Andries Gryffroy,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4077?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1964484
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4618,Katrien Houtmeyers,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4618?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2070073
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4621,Tom Lamont,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4621?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065750
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4623,Nawal Maghroud,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4623?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065859
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4403,Ilse Malfroot,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4403?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482706
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4445,Tom Ongena,De heer,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4445?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1734782
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4628,Eva Platteau,Mevrouw,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4628?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065586
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",vast lid,4648,Ine Tombeur,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4648?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064972
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4650,Inge Brocken,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4650?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065573
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4388,Yves Buysse,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4388?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482490
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4610,Eva De Bleeker,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4610?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066059
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4432,Immanuel De Reuse,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4432?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482458
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,2838,Johan Deckmyn,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/2838?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482463
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4661,Kris Declercq,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4661?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2068973
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4615,Koen Dillen,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4615?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065118
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4738,An Hermans,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4738?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2113527
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,3411,Liesbeth Homans,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/3411?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482514
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4409,Mieke Schauvliege,Mevrouw,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4409?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2073519
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4647,Freija Van den Driessche,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4647?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064949
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4645,Raf Van Gestel,De heer,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4645?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065029
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4736,Stephanie Vanden Eede,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4736?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2101991
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4636,Toon Vandeurzen,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4636?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065601
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",plaatsvervangend lid,4624,Bieke Verlinden,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4624?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065842
1832493,"Commissie voor Economie, Werk, Sociale Economie, Wetenschap en Innovatie",toegevoegd lid,4620,M'Hamed Kasmi,De heer,1829400,Team Fouad Ahidar,5e17ed,https://docs.vlaamsparlement.be/files/pfile?id=2196777,J,https://ws.vlpar.be/e/opendata/vv/4620?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2066680
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",voorzitter,4643,Bart Van Opstal,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4643?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2073414
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",eerste ondervoorzitter,4659,Manu Diericx,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4659?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2082476
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",tweede ondervoorzitter,4637,Frederik Sioen,De heer,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4637?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065846
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4387,Filip Brusselmans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4387?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1482451
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4605,Gilles Bultinck,De heer,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4605?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065040
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4608,Mercina Claesen,Mevrouw,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4608?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065041
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4613,Gijs Degrande,De heer,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4613?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2075177
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4738,An Hermans,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4738?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2113527
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4619,Bram Jaques,De heer,1829395,Groen,83de62,https://docs.vlaamsparlement.be/files/pfile?id=2064892,J,https://ws.vlpar.be/e/opendata/vv/4619?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065215
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4059,Katrien Partyka,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4059?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1478755
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4405,Freya Perdaens,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4405?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2075780
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4061,Gwendolyn Rutten,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4061?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1675189
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4087,Katia Segers,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4087?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065852
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4412,Klaas Slootmans,De heer,1829398,Vlaams Belang,ffe500,https://docs.vlaamsparlement.be/files/pfile?id=2064895,J,https://ws.vlpar.be/e/opendata/vv/4412?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=1483275
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",vast lid,4639,Ilona Vandenberghe,Mevrouw,1829399,PVDA,aa050e,https://docs.vlaamsparlement.be/files/pfile?id=2064896,J,https://ws.vlpar.be/e/opendata/vv/4639?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065172
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4114,An Christiaens,Mevrouw,1829394,cd&v,f5822a,https://docs.vlaamsparlement.be/files/pfile?id=2064891,J,https://ws.vlpar.be/e/opendata/vv/4114?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2064997
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4395,Stephanie D'Hose,Mevrouw,1829397,Anders.,3f38ff,https://docs.vlaamsparlement.be/files/pfile?id=2268890,J,https://ws.vlpar.be/e/opendata/vv/4395?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2075813
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4711,Hiba Faraji,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4711?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2264401
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4397,Hannelore Goeman,Mevrouw,1829393,Vooruit,ff2900,https://docs.vlaamsparlement.be/files/pfile?id=2064890,J,https://ws.vlpar.be/e/opendata/vv/4397?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2065848
1832492,"Commissie voor Cultuur, Jeugd, Sport en Media",plaatsvervangend lid,4618,Katrien Houtmeyers,Mevrouw,1829396,N-VA,ffac12,https://docs.vlaamsparlement.be/files/pfile?id=2064893,J,https://ws.vlpar.be/e/opendata/vv/4618?lang=nl,https://docs.vlaamsparlement.be/files/pfile?id=2070073
